"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
913962,"Rio Branco","AC",2,1,1,436,468.2,476,584.7,860
3054696,"Rio Branco","AC",2,1,1,,296.7,391.6,,0
3542659,"Rio Branco","AC",2,1,1,419.4,429.4,497.1,515.8,860
3329381,"Tarauacá","AC",2,1,1,518.4,503.7,481.3,499.6,620
4310083,"Cruzeiro do Sul","AC",2,1,1,,,,,
1275401,"Marechal Thaumaturgo","AC",2,1,1,,,,,
1106481,"Feijó","AC",2,1,1,415.6,446.2,344.4,453.5,540
2336530,"Marechal Thaumaturgo","AC",2,2,1,353.2,349,431,526.4,480
592482,"Feijó","AC",2,2,1,368.3,497.9,408,468.7,420
200345,"Rio Branco","AC",2,1,1,382.2,449.2,481.3,404.2,460
3241421,"Brasiléia","AC",2,2,1,,,,,
536250,"Epitaciolândia","AC",2,1,1,367,538.8,476.2,404.7,480
575599,"Plácido de Castro","AC",2,1,1,540.5,631.3,611.4,705.8,880
1011772,"Porto Acre","AC",2,2,1,554.5,618.3,572.2,484.7,680
1209120,"Brasiléia","AC",2,1,1,478.2,574.8,564.2,431.3,640
1165699,"Tarauacá","AC",2,1,1,494.3,573.8,539.6,380,600
422072,"Xapuri","AC",2,1,1,,475.6,474,,600
273546,"Tarauacá","AC",2,1,1,438.6,387.5,407.8,480.7,360
2303308,"Plácido de Castro","AC",2,2,1,535.7,498.6,483.6,416.2,400
2636699,"Marechal Thaumaturgo","AC",2,1,1,397.6,473.1,446.9,420.5,560
1348855,"Rio Branco","AC",4,1,1,572.7,651.6,606,737.3,840
1629866,"Senador Guiomard","AC",2,2,1,,,,,
1391654,"Rio Branco","AC",2,1,1,428.6,559.3,519.5,424.3,560
3931231,"Rio Branco","AC",2,1,1,515.8,547.1,522.1,515.6,620
433461,"Rio Branco","AC",2,1,1,388.6,509.9,542.1,423,760
3556906,"Rodrigues Alves","AC",2,2,1,,,,,
1984891,"Marechal Thaumaturgo","AC",2,2,1,,,,,
3798867,"Feijó","AC",2,2,1,390.2,384.6,333.7,410.1,340
3499412,"Rio Branco","AC",2,1,1,409.2,415.9,474.5,429.7,500
3526695,"Rio Branco","AC",4,1,1,615,634.7,579.3,635.6,960
1196363,"Rio Branco","AC",2,1,1,527.4,548.6,575,474.2,620
2727331,"Rio Branco","AC",2,1,1,,,,,
3297118,"Rodrigues Alves","AC",2,2,1,369.3,327.5,309.4,391.7,360
604442,"Rio Branco","AC",4,1,1,437.8,388.3,457.4,534.2,780
3793020,"Sena Madureira","AC",1,1,1,358.7,511.2,491.6,383.3,620
4285544,"Feijó","AC",2,1,1,,,,,
3397827,"Rio Branco","AC",2,1,1,0,601,491.2,0,900
647938,"Rio Branco","AC",2,1,1,504.9,487.1,520,427.2,660
1815461,"Cruzeiro do Sul","AC",2,1,1,467.4,534.8,549.9,572.5,880
491958,"Rio Branco","AC",2,1,1,381.8,403.8,507.2,465.4,0
2139536,"Rio Branco","AC",2,1,1,470.7,483,528.2,423.5,580
74135,"Rio Branco","AC",2,1,1,417,412.5,453.3,419.2,340
2453884,"Brasiléia","AC",2,1,1,,,,,
2030131,"Epitaciolândia","AC",2,1,1,416.6,502.8,547.2,502.9,480
3777855,"Feijó","AC",2,1,1,,,,,
964978,"Rio Branco","AC",1,1,1,424.9,493.1,514.8,582.6,480
1004622,"Cruzeiro do Sul","AC",2,1,1,562.2,544.4,594.9,474.4,860
969048,"Rio Branco","AC",1,1,1,461.3,442.6,493,397.7,440
1523454,"Cruzeiro do Sul","AC",1,2,1,504.9,514.9,563.8,521.4,700
