"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
64788,"Boa Vista","RR",2,1,1,545.7,565.5,575.7,440.4,620
892304,"Boa Vista","RR",2,1,1,487,374,433.4,573.5,360
3338022,"Rorainópolis","RR",2,1,1,462.5,460.6,396,460.2,500
944976,"Bonfim","RR",2,1,1,480.1,535.1,549.6,499.3,700
4254859,"Boa Vista","RR",2,1,1,,,,,
441948,"Boa Vista","RR",2,1,1,,,,,
1646079,"Boa Vista","RR",2,1,1,463.8,441.9,417.1,402.6,280
2873856,"Boa Vista","RR",2,1,1,513.3,539,514.5,381.1,600
951251,"Boa Vista","RR",2,1,1,414.1,437.9,430.8,408,360
2216673,"Boa Vista","RR",2,1,1,452.2,489,405.7,505.4,0
1712017,"Boa Vista","RR",2,2,1,461.6,356.6,415.7,436.3,520
1184316,"Boa Vista","RR",2,1,1,526.5,470,480.5,422.4,520
4313221,"Boa Vista","RR",2,1,1,,,,,
1911193,"Boa Vista","RR",2,1,1,,,,,
2296987,"Boa Vista","RR",2,1,1,,,,,
2352232,"Boa Vista","RR",2,1,1,508,600,552.9,560.6,900
1372226,"Boa Vista","RR",2,1,1,445.4,363.7,420.6,429,740
2977544,"Boa Vista","RR",2,1,1,462.9,468,504.2,412.3,600
2197373,"Boa Vista","RR",2,1,1,492,427.8,534.1,531.5,700
583924,"Boa Vista","RR",4,1,1,557,500.4,511.6,498.9,720
2290544,"Boa Vista","RR",2,2,1,,389.6,395,,0
2871656,"Boa Vista","RR",2,1,1,542.7,631.5,612.6,636,840
1976494,"Boa Vista","RR",2,1,1,,,,,
3168313,"Iracema","RR",2,2,1,384,466.2,473.8,396.1,540
3968981,"Boa Vista","RR",2,1,1,,,,,
4133577,"Boa Vista","RR",2,1,1,526.9,459.3,457.3,581.8,600
1507027,"Boa Vista","RR",1,1,1,,409.1,409.4,,560
244767,"Boa Vista","RR",2,1,1,,414,499.9,,0
975761,"Boa Vista","RR",2,1,1,385,428.5,492,449.2,680
761649,"Boa Vista","RR",2,1,1,461.1,492.8,423.8,430.5,480
175494,"Boa Vista","RR",2,1,1,479.7,514.9,564.2,423.8,800
4250437,"Boa Vista","RR",2,1,1,,516.5,485,,380
405965,"Pacaraima","RR",2,1,1,456.1,429.4,474.6,390.5,600
1274346,"Boa Vista","RR",2,1,1,396.4,489.1,438.3,464,760
1965252,"Boa Vista","RR",2,1,1,414.1,489.7,545.5,454.7,860
3108331,"Boa Vista","RR",4,1,1,440.3,563.9,551.9,679.6,860
