"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
3311833,"Nova Lacerda","MT",2,1,1,,469.9,497.8,,560
3640254,"Cuiabá","MT",2,1,1,,,,,
2856356,"Primavera do Leste","MT",2,1,1,,,,,
380115,"Sorriso","MT",4,1,1,,,,,
3626524,"Dom Aquino","MT",2,1,1,357.1,347.3,394.5,465.9,540
79872,"Araputanga","MT",2,1,1,,,,,
3686171,"Poconé","MT",2,1,1,375.4,377.6,459.1,441.4,460
1127193,"Primavera do Leste","MT",2,1,1,533.9,514.8,574.9,582.8,700
739372,"Lucas do Rio Verde","MT",1,1,1,516.3,550,564.5,650,920
1298412,"Várzea Grande","MT",2,1,1,,,,,
113220,"Cuiabá","MT",2,1,1,456.3,436.7,497.5,406.5,540
1660974,"Cuiabá","MT",1,1,1,543,627.8,596.5,652.9,920
2407032,"Matupá","MT",4,1,1,456.1,532.6,528,420,420
475949,"Cuiabá","MT",1,1,1,502.7,555,551.5,512.4,0
86954,"Cáceres","MT",2,1,1,,,,,
3039770,"Tangará da Serra","MT",2,2,1,450.1,444.4,451.3,383,480
1444468,"Cuiabá","MT",1,1,1,477,505.5,531.5,717.7,820
1579813,"Comodoro","MT",2,1,1,,,,,
3158633,"Alta Floresta","MT",1,1,1,540.8,532.4,572.1,665,720
302443,"Alta Floresta","MT",1,1,1,569.6,488.6,543.1,519.2,620
50092,"Alta Floresta","MT",2,1,1,450.1,543.9,540.4,489.2,780
1006035,"Tangará da Serra","MT",2,1,1,372.7,295.9,375.1,378.2,420
4160575,"Chapada dos Guimarães","MT",2,2,1,,488.7,510.8,,400
2318371,"Diamantino","MT",2,1,1,500,537.2,514.9,424.3,600
2064072,"Porto dos Gaúchos","MT",2,1,1,547.6,528.6,557.3,501.2,0
684346,"Confresa","MT",2,1,1,545.1,593.7,582,664.3,800
