"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
511218,"Niquelândia","GO",2,1,1,530.2,593.4,559.8,538.8,900
137948,"Vila Boa","GO",2,1,1,,,,,
2992433,"Goiânia","GO",4,1,1,377,534.8,549.1,427.5,860
415998,"Itapaci","GO",2,1,1,,,,,
3095997,"Goianésia","GO",2,1,1,,,,,
3009626,"Caldazinha","GO",2,1,1,396.6,359.5,418.7,577.7,280
2694350,"Aparecida de Goiânia","GO",2,1,1,468.5,541.2,579,489.8,800
1078177,"Damianópolis","GO",2,1,1,413.3,474.2,445.2,420.3,860
634153,"Rio Verde","GO",4,1,1,567.8,705.4,605.8,407.6,940
3682719,"Itumbiara","GO",4,1,1,578.9,531.1,546,433.5,620
1674679,"Cocalzinho de Goiás","GO",2,1,1,368,446.9,507,432.5,620
3276980,"Goiânia","GO",2,1,1,,,,,
1034855,"Palmeiras de Goiás","GO",2,1,1,,,,,
2959415,"São Luís de Montes Belos","GO",2,1,1,,,,,
583521,"Ceres","GO",2,1,1,584.1,584.8,559.2,578.9,740
2705339,"Novo Gama","GO",2,1,1,456.3,338,503.3,485.1,440
2218886,"Caldas Novas","GO",2,1,1,593.6,569.8,542.1,465,760
2897474,"Águas Lindas de Goiás","GO",2,1,1,405,441.1,498.6,476.2,580
3755412,"Goiânia","GO",4,1,1,533.3,564.3,588.1,605.4,880
923144,"Mineiros","GO",2,1,1,,,,,
3094052,"São Simão","GO",2,1,1,,,,,
535000,"São Domingos","GO",2,1,1,388.4,453.5,515.9,500.3,740
2924097,"Trindade","GO",2,1,1,,,,,
610440,"Abadia de Goiás","GO",2,1,1,416.9,455.2,536.2,499.9,720
1617544,"Guapó","GO",2,1,1,,,,,
3139363,"Águas Lindas de Goiás","GO",2,1,1,,,,,
3101045,"Águas Lindas de Goiás","GO",4,1,1,631.9,659.6,668.1,747.2,900
2324441,"Cidade Ocidental","GO",2,1,1,451.5,387.3,459.7,496.3,860
2785052,"Goiânia","GO",4,1,1,612.7,637,616.5,740.1,940
416538,"Jataí","GO",2,1,1,466.7,612.6,517.9,652.7,940
3287606,"Aparecida de Goiânia","GO",2,1,1,545.3,497,494.4,410.5,540
3006599,"Anápolis","GO",2,1,1,472,531.6,580.1,636,740
428575,"Rio Verde","GO",2,1,1,521.4,461.4,573.7,612.6,580
2121414,"Goiânia","GO",2,1,1,413.6,441.9,563.6,398.8,500
189214,"Valparaíso de Goiás","GO",2,1,1,,364.7,319.9,,0
2404550,"Luziânia","GO",2,1,1,522.8,482.9,536,491.7,660
541983,"Itapuranga","GO",2,1,1,479.4,561.4,533.1,420.2,460
979449,"Goiânia","GO",4,1,1,577.9,571.5,563.2,685.9,640
641432,"Goiânia","GO",4,1,1,548.9,530.5,590.3,693.5,820
3884225,"Goiânia","GO",4,1,1,611.5,614.1,587,698.1,800
2582138,"Luziânia","GO",2,1,1,,,,,
3176175,"Aragarças","GO",2,1,1,401.7,430.7,442.6,445.7,460
1340975,"Alexânia","GO",2,1,1,544.3,606,556.4,654.1,840
2930653,"Pirenópolis","GO",2,1,1,,,,,
