#ANO;ESTADO;MUNICIPIO;ESFERA_GOVERNO;MODALIDADE_ENSINO;VALOR_TOTAL_ESCOLAS_PNAE
2018;AL;GIRAU DO PONCIANO;MUNICIPAL;CRECHE;35738
2018;AL;GIRAU DO PONCIANO;MUNICIPAL;EJA;369564
2018;AL;GIRAU DO PONCIANO;MUNICIPAL;ENSINO FUNDAMENTAL;438840
2018;AL;GIRAU DO PONCIANO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;174489,6
2018;AL;GIRAU DO PONCIANO;MUNICIPAL;PRï¿½-ESCOLA;149454
2018;AL;IBATEGUARA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);954
2018;AL;IBATEGUARA;MUNICIPAL;CRECHE;38520
2018;AL;IBATEGUARA;MUNICIPAL;EJA;21942
2018;AL;IBATEGUARA;MUNICIPAL;ENSINO FUNDAMENTAL;203780
2018;AL;IBATEGUARA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;31808
2018;AL;IBATEGUARA;MUNICIPAL;PRï¿½-ESCOLA;43354
2018;AL;IGACI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2226
2018;AL;IGACI;MUNICIPAL;CRECHE;26750
2018;AL;IGACI;MUNICIPAL;EJA;9280
2018;AL;IGACI;MUNICIPAL;ENSINO FUNDAMENTAL;362088
2018;AL;IGACI;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;76339,2
2018;AL;IGACI;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - QUILOMBOLA;5504
2018;AL;IGACI;MUNICIPAL;PRï¿½-ESCOLA;66144
2018;AL;IGACI;MUNICIPAL;QUILOMBOLA;21376
2018;AL;IGREJA NOVA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);530
2018;AL;IGREJA NOVA;MUNICIPAL;CRECHE;46010
2018;AL;IGREJA NOVA;MUNICIPAL;EJA;27456
2018;AL;IGREJA NOVA;MUNICIPAL;ENSINO FUNDAMENTAL;380506
2018;AL;IGREJA NOVA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;22720
2018;AL;IGREJA NOVA;MUNICIPAL;PRï¿½-ESCOLA;69006
2018;AL;IGREJA NOVA;MUNICIPAL;QUILOMBOLA;44180
2018;AL;INHAPI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2289,6
2018;AL;INHAPI;MUNICIPAL;CRECHE;11170,8
2018;AL;INHAPI;MUNICIPAL;EJA;5702,4
2018;AL;INHAPI;MUNICIPAL;ENSINO FUNDAMENTAL;208809
2018;AL;INHAPI;MUNICIPAL;PRï¿½-ESCOLA;49512,6
2018;AL;JACARE DOS HOMENS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);3180
2018;AL;JACARE DOS HOMENS;MUNICIPAL;CRECHE;16692
2018;AL;JACARE DOS HOMENS;MUNICIPAL;EJA;19456
2018;AL;JACARE DOS HOMENS;MUNICIPAL;ENSINO FUNDAMENTAL;90364
2018;AL;JACARE DOS HOMENS;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;29081,6
2018;AL;JACARE DOS HOMENS;MUNICIPAL;PRï¿½-ESCOLA;16536
2018;AL;JACARE DOS HOMENS;MUNICIPAL;QUILOMBOLA;81584
2018;AL;JACUIPE;MUNICIPAL;CRECHE;76826
2018;AL;JACUIPE;MUNICIPAL;EJA;44672
2018;AL;JACUIPE;MUNICIPAL;ENSINO FUNDAMENTAL;76392
2018;AL;JACUIPE;MUNICIPAL;PRï¿½-ESCOLA;20988
2018;AL;JAPARATINGA;MUNICIPAL;CRECHE;8774
2018;AL;JAPARATINGA;MUNICIPAL;EJA;12507
2018;AL;JAPARATINGA;MUNICIPAL;ENSINO FUNDAMENTAL;30996
2018;AL;JAPARATINGA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;98036,8
2018;AL;JAPARATINGA;MUNICIPAL;PRï¿½-ESCOLA;27136
2018;AL;JARAMATAIA;MUNICIPAL;CRECHE;37942,2
2018;AL;JARAMATAIA;MUNICIPAL;EJA;12499,2
2018;AL;JARAMATAIA;MUNICIPAL;ENSINO FUNDAMENTAL;122979,6
2018;AL;JARAMATAIA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;12425
2018;AL;JARAMATAIA;MUNICIPAL;PRï¿½-ESCOLA;20797,2
2018;AL;JEQUIA DA PRAIA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);5936
2018;AL;JEQUIA DA PRAIA;MUNICIPAL;CRECHE;68694
2018;AL;JEQUIA DA PRAIA;MUNICIPAL;EJA;29946
2018;AL;JEQUIA DA PRAIA;MUNICIPAL;ENSINO FUNDAMENTAL;232244
2018;AL;JEQUIA DA PRAIA;MUNICIPAL;PRï¿½-ESCOLA;39538
2018;AL;JOAQUIM GOMES;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2194,2
2018;AL;JOAQUIM GOMES;MUNICIPAL;CRECHE;11748,6
2018;AL;JOAQUIM GOMES;MUNICIPAL;EJA;7852,8
2018;AL;JOAQUIM GOMES;MUNICIPAL;ENSINO FUNDAMENTAL;77328
2018;AL;JOAQUIM GOMES;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;4260
2018;AL;JOAQUIM GOMES;MUNICIPAL;PRï¿½-ESCOLA;19588,8
2018;AL;JUNDIA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);636
2018;AL;JUNDIA;MUNICIPAL;CRECHE;34454
2018;AL;JUNDIA;MUNICIPAL;EJA;17600
2018;AL;JUNDIA;MUNICIPAL;ENSINO FUNDAMENTAL;104330
2018;AL;JUNDIA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;45440
2018;AL;JUNDIA;MUNICIPAL;PRï¿½-ESCOLA;30918
2018;AL;JUNQUEIRO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);16218
2018;AL;JUNQUEIRO;MUNICIPAL;CRECHE;115988
2018;AL;JUNQUEIRO;MUNICIPAL;EJA;41472
2018;AL;JUNQUEIRO;MUNICIPAL;ENSINO FUNDAMENTAL;445804
2018;AL;JUNQUEIRO;MUNICIPAL;PRï¿½-ESCOLA;82470
2018;AL;LAGOA DA CANOA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);5194
2018;AL;LAGOA DA CANOA;MUNICIPAL;CRECHE;33170
2018;AL;LAGOA DA CANOA;MUNICIPAL;EJA;52736
2018;AL;LAGOA DA CANOA;MUNICIPAL;ENSINO FUNDAMENTAL;371614
2018;AL;LAGOA DA CANOA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;40214,4
2018;AL;LAGOA DA CANOA;MUNICIPAL;PRï¿½-ESCOLA;50456
2018;AL;LIMOEIRO DE ANADIA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);4664
2018;AL;LIMOEIRO DE ANADIA;MUNICIPAL;CRECHE;121338
2018;AL;LIMOEIRO DE ANADIA;MUNICIPAL;EJA;50112
2018;AL;LIMOEIRO DE ANADIA;MUNICIPAL;ENSINO FUNDAMENTAL;820596
2018;AL;LIMOEIRO DE ANADIA;MUNICIPAL;PRï¿½-ESCOLA;100822
2018;AL;MACEIO;ESTADUAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);56561,6
2018;AL;MACEIO;ESTADUAL;EJA;1637979,2
2018;AL;MACEIO;ESTADUAL;ENSINO FUNDAMENTAL;2941714,65
2018;AL;MACEIO;ESTADUAL;ENSINO Mï¿½DIO;6152755,2
2018;AL;MACEIO;ESTADUAL;ENSINO Mï¿½DIO INTEGRAL;1562732,8
2018;AL;MACEIO;ESTADUAL;INDï¿½GENA;270832
2018;AL;MACEIO;ESTADUAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;201980,8
2018;AL;MACEIO;ESTADUAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - INDï¿½GENA;19805,8
2018;AL;MACEIO;ESTADUAL;QUILOMBOLA;19124,8
2018;AL;MACEIO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);235744
2018;AL;MACEIO;MUNICIPAL;CRECHE;545700
2018;AL;MACEIO;MUNICIPAL;EJA;478124
2018;AL;MACEIO;MUNICIPAL;ENSINO FUNDAMENTAL;3210448
2018;AL;MACEIO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;220156,8
2018;AL;MACEIO;MUNICIPAL;PRï¿½-ESCOLA;614348
2018;AL;MAJOR ISIDORO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);11342
2018;AL;MAJOR ISIDORO;MUNICIPAL;CRECHE;62916
2018;AL;MAJOR ISIDORO;MUNICIPAL;EJA;69966
2018;AL;MAJOR ISIDORO;MUNICIPAL;ENSINO FUNDAMENTAL;362954
2018;AL;MAJOR ISIDORO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;11360
2018;AL;MAJOR ISIDORO;MUNICIPAL;PRï¿½-ESCOLA;65002
2018;AL;MAR VERMELHO;MUNICIPAL;CRECHE;13054
2018;AL;MAR VERMELHO;MUNICIPAL;EJA;4992
2018;AL;MAR VERMELHO;MUNICIPAL;ENSINO FUNDAMENTAL;41256
2018;AL;MAR VERMELHO;MUNICIPAL;PRï¿½-ESCOLA;9434
2018;AL;MARAGOGI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);4134
2018;AL;MARAGOGI;MUNICIPAL;CRECHE;43870
2018;AL;MARAGOGI;MUNICIPAL;EJA;45376
2018;AL;MARAGOGI;MUNICIPAL;ENSINO FUNDAMENTAL;339552
2018;AL;MARAGOGI;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;97128
2018;AL;MARAGOGI;MUNICIPAL;PRï¿½-ESCOLA;74730
2018;AL;MARAVILHA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2120
2018;AL;MARAVILHA;MUNICIPAL;CRECHE;35524
2018;AL;MARAVILHA;MUNICIPAL;EJA;108480
2018;AL;MARAVILHA;MUNICIPAL;ENSINO FUNDAMENTAL;127512
2018;AL;MARAVILHA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;76112
2018;AL;MARAVILHA;MUNICIPAL;PRï¿½-ESCOLA;28832
2018;AL;MARECHAL DEODORO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);8374
2018;AL;MARECHAL DEODORO;MUNICIPAL;CRECHE;74900
2018;AL;MARECHAL DEODORO;MUNICIPAL;EJA;71808
2018;AL;MARECHAL DEODORO;MUNICIPAL;ENSINO FUNDAMENTAL;771270
2018;AL;MARECHAL DEODORO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;106670,4
2018;AL;MARECHAL DEODORO;MUNICIPAL;PRï¿½-ESCOLA;135938
2018;AL;MARIBONDO;MUNICIPAL;CRECHE;25680
2018;AL;MARIBONDO;MUNICIPAL;EJA;14400
2018;AL;MARIBONDO;MUNICIPAL;ENSINO FUNDAMENTAL;145996
2018;AL;MARIBONDO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;27945,6
2018;AL;MARIBONDO;MUNICIPAL;PRï¿½-ESCOLA;38398
2018;AL;MATA GRANDE;MUNICIPAL;CRECHE;26771,4
2018;AL;MATA GRANDE;MUNICIPAL;EJA;83980,8
2018;AL;MATA GRANDE;MUNICIPAL;ENSINO FUNDAMENTAL;243972
2018;AL;MATA GRANDE;MUNICIPAL;PRï¿½-ESCOLA;62200,8
2018;AL;MATRIZ DE CAMARAGIBE;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);6360
2018;AL;MATRIZ DE CAMARAGIBE;MUNICIPAL;CRECHE;53714
2018;AL;MATRIZ DE CAMARAGIBE;MUNICIPAL;EJA;38592
2018;AL;MATRIZ DE CAMARAGIBE;MUNICIPAL;ENSINO FUNDAMENTAL;336342
2018;AL;MATRIZ DE CAMARAGIBE;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;33625,6
2018;AL;MATRIZ DE CAMARAGIBE;MUNICIPAL;PRï¿½-ESCOLA;69324
2018;AL;MESSIAS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2544
2018;AL;MESSIAS;MUNICIPAL;CRECHE;54356
2018;AL;MESSIAS;MUNICIPAL;EJA;33664
2018;AL;MESSIAS;MUNICIPAL;ENSINO FUNDAMENTAL;217438
2018;AL;MESSIAS;MUNICIPAL;PRï¿½-ESCOLA;52364
2018;AL;MINADOR DO NEGRAO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1272
2018;AL;MINADOR DO NEGRAO;MUNICIPAL;CRECHE;35738
2018;AL;MINADOR DO NEGRAO;MUNICIPAL;EJA;46236
2018;AL;MINADOR DO NEGRAO;MUNICIPAL;ENSINO FUNDAMENTAL;160402
2018;AL;MINADOR DO NEGRAO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;21470,4
2018;AL;MINADOR DO NEGRAO;MUNICIPAL;PRï¿½-ESCOLA;31530
2018;AL;MONTEIROPOLIS;MUNICIPAL;CRECHE;16906
2018;AL;MONTEIROPOLIS;MUNICIPAL;EJA;16832
2018;AL;MONTEIROPOLIS;MUNICIPAL;ENSINO FUNDAMENTAL;103200
2018;AL;MONTEIROPOLIS;MUNICIPAL;PRï¿½-ESCOLA;22684
2018;AL;MURICI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);5342,4
2018;AL;MURICI;MUNICIPAL;CRECHE;86670
2018;AL;MURICI;MUNICIPAL;EJA;41356,8
2018;AL;MURICI;MUNICIPAL;ENSINO FUNDAMENTAL;449533,8
2018;AL;MURICI;MUNICIPAL;PRï¿½-ESCOLA;89917,2
2018;AL;NOVO LINO;MUNICIPAL;CRECHE;55212
2018;AL;NOVO LINO;MUNICIPAL;EJA;45312
2018;AL;NOVO LINO;MUNICIPAL;ENSINO FUNDAMENTAL;135288
2018;AL;NOVO LINO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;94969,6
2018;AL;NOVO LINO;MUNICIPAL;PRï¿½-ESCOLA;32860
2018;AL;OLHO DAGUA DAS FLORES;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);5406
2018;AL;OLHO DAGUA DAS FLORES;MUNICIPAL;CRECHE;60348
2018;AL;OLHO DAGUA DAS FLORES;MUNICIPAL;EJA;12160
2018;AL;OLHO DAGUA DAS FLORES;MUNICIPAL;ENSINO FUNDAMENTAL;272154
2018;AL;OLHO DAGUA DAS FLORES;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;37488
2018;AL;OLHO DAGUA DAS FLORES;MUNICIPAL;PRï¿½-ESCOLA;52470
2018;AL;OLHO DAGUA DO CASADO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1356,8
2018;AL;OLHO DAGUA DO CASADO;MUNICIPAL;EJA;8550,4
2018;AL;OLHO DAGUA DO CASADO;MUNICIPAL;ENSINO FUNDAMENTAL;101430,4
2018;AL;OLHO DAGUA DO CASADO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;49330,8
2018;AL;OLHO DAGUA DO CASADO;MUNICIPAL;PRï¿½-ESCOLA;25185,6
2018;AL;OLHO DAGUA GRANDE;MUNICIPAL;CRECHE;7062
2018;AL;OLHO DAGUA GRANDE;MUNICIPAL;EJA;25856
2018;AL;OLHO DAGUA GRANDE;MUNICIPAL;ENSINO FUNDAMENTAL;82871
2018;AL;OLHO DAGUA GRANDE;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;92243,2
2018;AL;OLHO DAGUA GRANDE;MUNICIPAL;PRï¿½-ESCOLA;18868
2018;AL;OLIVENCA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);5088
2018;AL;OLIVENCA;MUNICIPAL;CRECHE;41088
2018;AL;OLIVENCA;MUNICIPAL;EJA;27776
2018;AL;OLIVENCA;MUNICIPAL;ENSINO FUNDAMENTAL;251831
2018;AL;OLIVENCA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;36124,8
2018;AL;OLIVENCA;MUNICIPAL;PRï¿½-ESCOLA;37100
2018;AL;OURO BRANCO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);5512
2018;AL;OURO BRANCO;MUNICIPAL;CRECHE;40660
2018;AL;OURO BRANCO;MUNICIPAL;EJA;26880
2018;AL;OURO BRANCO;MUNICIPAL;ENSINO FUNDAMENTAL;229280
2018;AL;OURO BRANCO;MUNICIPAL;PRï¿½-ESCOLA;34662
2018;AL;PALESTINA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1272
2018;AL;PALESTINA;MUNICIPAL;CRECHE;25680
2018;AL;PALESTINA;MUNICIPAL;EJA;4032
2018;AL;PALESTINA;MUNICIPAL;ENSINO FUNDAMENTAL;115464
2018;AL;PALESTINA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - QUILOMBOLA;6880
2018;AL;PALESTINA;MUNICIPAL;PRï¿½-ESCOLA;14204
2018;AL;PALESTINA;MUNICIPAL;QUILOMBOLA;62658
2018;AL;PALMEIRA DOS INDIOS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);31058
2018;AL;PALMEIRA DOS INDIOS;MUNICIPAL;CRECHE;284620
2018;AL;PALMEIRA DOS INDIOS;MUNICIPAL;EJA;236884
2018;AL;PALMEIRA DOS INDIOS;MUNICIPAL;ENSINO FUNDAMENTAL;819764
2018;AL;PALMEIRA DOS INDIOS;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;117803,2
2018;AL;PALMEIRA DOS INDIOS;MUNICIPAL;PRï¿½-ESCOLA;195496
2018;AL;PAO DE ACUCAR;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2650
2018;AL;PAO DE ACUCAR;MUNICIPAL;CRECHE;57138
2018;AL;PAO DE ACUCAR;MUNICIPAL;EJA;31608
2018;AL;PAO DE ACUCAR;MUNICIPAL;ENSINO FUNDAMENTAL;509438
2018;AL;PAO DE ACUCAR;MUNICIPAL;ENSINO Mï¿½DIO;5832
2018;AL;PAO DE ACUCAR;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;24537,6
2018;AL;PAO DE ACUCAR;MUNICIPAL;PRï¿½-ESCOLA;96950
2018;AL;PAO DE ACUCAR;MUNICIPAL;QUILOMBOLA;14376
2018;AL;PARICONHA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);7420
2018;AL;PARICONHA;MUNICIPAL;CRECHE;16264
2018;AL;PARICONHA;MUNICIPAL;EJA;4352
2018;AL;PARICONHA;MUNICIPAL;ENSINO FUNDAMENTAL;21060
2018;AL;PARICONHA;MUNICIPAL;INDï¿½GENA;180480
2018;AL;PARICONHA;MUNICIPAL;PRï¿½-ESCOLA;17172
2018;AL;PARICONHA;MUNICIPAL;QUILOMBOLA;31744
2018;AL;PARIPUEIRA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2438
2018;AL;PARIPUEIRA;MUNICIPAL;CRECHE;22470
2018;AL;PARIPUEIRA;MUNICIPAL;EJA;25113,6
2018;AL;PARIPUEIRA;MUNICIPAL;ENSINO FUNDAMENTAL;199880
2018;AL;PARIPUEIRA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;22720
2018;AL;PARIPUEIRA;MUNICIPAL;PRï¿½-ESCOLA;34912
2018;AL;PASSO DE CAMARAGIBE;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2289,6
2018;AL;PASSO DE CAMARAGIBE;MUNICIPAL;CRECHE;46994,4
2018;AL;PASSO DE CAMARAGIBE;MUNICIPAL;EJA;19411,2
2018;AL;PASSO DE CAMARAGIBE;MUNICIPAL;ENSINO FUNDAMENTAL;339624
2018;AL;PASSO DE CAMARAGIBE;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;41236,8
2018;AL;PASSO DE CAMARAGIBE;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - QUILOMBOLA;15050
2018;AL;PASSO DE CAMARAGIBE;MUNICIPAL;PRï¿½-ESCOLA;41117,4
2018;AL;PASSO DE CAMARAGIBE;MUNICIPAL;QUILOMBOLA;51391,8
2018;AL;PAULO JACINTO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1166
2018;AL;PAULO JACINTO;MUNICIPAL;CRECHE;35096
2018;AL;PAULO JACINTO;MUNICIPAL;EJA;7872
2018;AL;PAULO JACINTO;MUNICIPAL;ENSINO FUNDAMENTAL;116312
2018;AL;PAULO JACINTO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;30672
2018;AL;PAULO JACINTO;MUNICIPAL;PRï¿½-ESCOLA;24198
2018;AL;PENEDO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);318
2018;AL;PENEDO;MUNICIPAL;CRECHE;63772
2018;AL;PENEDO;MUNICIPAL;EJA;10048
2018;AL;PENEDO;MUNICIPAL;ENSINO FUNDAMENTAL;649644
2018;AL;PENEDO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;81224
2018;AL;PENEDO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - QUILOMBOLA;12384
2018;AL;PENEDO;MUNICIPAL;PRï¿½-ESCOLA;139392
2018;AL;PENEDO;MUNICIPAL;QUILOMBOLA;105786
2018;AL;PIACABUCU;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);5088
2018;AL;PIACABUCU;MUNICIPAL;CRECHE;23112
2018;AL;PIACABUCU;MUNICIPAL;EJA;22810
2018;AL;PIACABUCU;MUNICIPAL;ENSINO FUNDAMENTAL;372608
2018;AL;PIACABUCU;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;44076,8
2018;AL;PIACABUCU;MUNICIPAL;PRï¿½-ESCOLA;51410
2018;AL;PILAR;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);7738
2018;AL;PILAR;MUNICIPAL;CRECHE;108284
2018;AL;PILAR;MUNICIPAL;EJA;44352
2018;AL;PILAR;MUNICIPAL;ENSINO FUNDAMENTAL;328160
2018;AL;PILAR;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;42145,6
2018;AL;PILAR;MUNICIPAL;PRï¿½-ESCOLA;79294
2018;AL;PINDOBA;MUNICIPAL;CRECHE;14552
2018;AL;PINDOBA;MUNICIPAL;EJA;2880
2018;AL;PINDOBA;MUNICIPAL;ENSINO FUNDAMENTAL;29232
2018;AL;PINDOBA;MUNICIPAL;PRï¿½-ESCOLA;8374
2018;AL;PIRANHAS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);11872
2018;AL;PIRANHAS;MUNICIPAL;CRECHE;62274
2018;AL;PIRANHAS;MUNICIPAL;EJA;15232
2018;AL;PIRANHAS;MUNICIPAL;ENSINO FUNDAMENTAL;323536
2018;AL;PIRANHAS;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;22720
2018;AL;PIRANHAS;MUNICIPAL;PRï¿½-ESCOLA;78864
2018;AL;PIRANHAS;MUNICIPAL;QUILOMBOLA;37248
2018;AL;POCO DAS TRINCHEIRAS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);3922
2018;AL;POCO DAS TRINCHEIRAS;MUNICIPAL;CRECHE;46866
2018;AL;POCO DAS TRINCHEIRAS;MUNICIPAL;EJA;8512
2018;AL;POCO DAS TRINCHEIRAS;MUNICIPAL;ENSINO FUNDAMENTAL;271978
2018;AL;POCO DAS TRINCHEIRAS;MUNICIPAL;PRï¿½-ESCOLA;43142
2018;AL;POCO DAS TRINCHEIRAS;MUNICIPAL;QUILOMBOLA;57118
2018;AL;PORTO CALVO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);6360
2018;AL;PORTO CALVO;MUNICIPAL;CRECHE;54570
2018;AL;PORTO CALVO;MUNICIPAL;EJA;40000
2018;AL;PORTO CALVO;MUNICIPAL;ENSINO FUNDAMENTAL;458992
2018;AL;PORTO CALVO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;48166,4
2018;AL;PORTO CALVO;MUNICIPAL;PRï¿½-ESCOLA;80774
2018;AL;PORTO DE PEDRAS;MUNICIPAL;CRECHE;53714
2018;AL;PORTO DE PEDRAS;MUNICIPAL;EJA;45504
2018;AL;PORTO DE PEDRAS;MUNICIPAL;ENSINO FUNDAMENTAL;159584
2018;AL;PORTO DE PEDRAS;MUNICIPAL;PRï¿½-ESCOLA;40386
2018;AL;PORTO REAL DO COLEGIO;MUNICIPAL;CRECHE;37450
2018;AL;PORTO REAL DO COLEGIO;MUNICIPAL;EJA;27692
2018;AL;PORTO REAL DO COLEGIO;MUNICIPAL;ENSINO FUNDAMENTAL;182232
2018;AL;PORTO REAL DO COLEGIO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;183691,2
2018;AL;PORTO REAL DO COLEGIO;MUNICIPAL;PRï¿½-ESCOLA;47700
2018;AL;QUEBRANGULO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);3286
2018;AL;QUEBRANGULO;MUNICIPAL;CRECHE;87526
2018;AL;QUEBRANGULO;MUNICIPAL;EJA;38976
2018;AL;QUEBRANGULO;MUNICIPAL;ENSINO FUNDAMENTAL;257020
2018;AL;QUEBRANGULO;MUNICIPAL;PRï¿½-ESCOLA;54470
2018;AL;RIO LARGO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);848
