"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
375569,"Monte Negro","RO",2,1,1,505.2,438.6,489.4,431,500
2485584,"Alto Paraíso","RO",2,1,1,457.4,543.2,572.1,453.2,680
2377613,"Vilhena","RO",2,1,1,,364,494.2,,600
1207328,"Cacaulândia","RO",2,1,1,466.7,449,382.4,432,0
2766411,"Porto Velho","RO",2,1,1,629.1,668.5,614.1,777.5,960
663147,"Rolim de Moura","RO",2,1,1,420.6,521.4,522.4,440.2,560
423490,"Rolim de Moura","RO",2,1,1,359.5,460.5,535.3,411.9,540
1922201,"Costa Marques","RO",2,1,1,522.3,575.2,601.5,582.1,520
141427,"Porto Velho","RO",2,1,1,572.3,592.1,596.4,622.2,940
975121,"Porto Velho","RO",4,1,1,627.4,648.3,599.6,671.5,920
2055184,"Porto Velho","RO",2,1,1,361.6,357.7,451.2,436,540
1427996,"Machadinho D'Oeste","RO",2,1,1,465.5,515.7,544.5,417.3,560
83861,"Porto Velho","RO",2,1,1,587.3,603.5,578,637.2,700
2659388,"Cacoal","RO",1,1,1,525.6,474.5,533.5,478.7,0
2113470,"Porto Velho","RO",2,1,1,606,562.3,489.4,530.8,700
1141133,"Machadinho D'Oeste","RO",2,1,1,576.8,537.2,557.2,609.8,740
3253843,"Guajará-Mirim","RO",2,1,1,,,,,
70697,"Buritis","RO",2,1,1,465.4,548.2,508.4,462.6,760
3713215,"Machadinho D'Oeste","RO",2,1,1,,,,,
2737353,"São Miguel do Guaporé","RO",2,1,1,417.4,436.3,442.8,396.2,600
2697972,"Cerejeiras","RO",4,2,1,591.9,562.2,599.8,519.8,700
1907865,"Rolim de Moura","RO",4,1,1,515.9,437,542.9,556.1,700
131860,"Porto Velho","RO",2,1,1,527.3,521.8,533,474.4,720
1370598,"Porto Velho","RO",2,1,1,533.5,417,498.6,426.9,400
35311,"Ji-Paraná","RO",2,1,1,,480.4,507.2,,0
2636844,"Chupinguaia","RO",2,1,1,,,,,
2040567,"Colorado do Oeste","RO",1,2,1,,,,,
380993,"Porto Velho","RO",2,1,1,,436.6,439.4,,580
330602,"Rolim de Moura","RO",2,1,1,560.6,625.5,602.3,687.3,760
2155295,"Porto Velho","RO",2,1,1,419.7,465.8,517.8,432.8,560
1610570,"Guajará-Mirim","RO",2,1,1,542.6,391.1,413,477.3,680
434430,"Porto Velho","RO",2,1,1,549.8,498.5,557.2,638.8,840
4151874,"Porto Velho","RO",2,1,1,,0,0,,0
2356228,"Buritis","RO",2,1,1,,,,,
1019192,"Candeias do Jamari","RO",2,1,1,552.6,556.7,550.3,541.5,720
2108027,"Ariquemes","RO",2,1,1,460,449.4,531.9,426.5,0
2916125,"Porto Velho","RO",1,1,1,597.3,564.6,506.9,448.8,800
1813316,"Vilhena","RO",4,1,1,508.3,605.1,547.2,647.1,940
636395,"Porto Velho","RO",2,1,1,522.9,476.1,512.1,540.2,940
3270387,"Vilhena","RO",2,1,1,482.1,297.2,359.2,461.5,420
3160374,"Porto Velho","RO",2,1,1,461.7,520.9,546.2,407.5,640
671982,"Ji-Paraná","RO",2,1,1,531.2,462.8,546.3,513.5,760
2732207,"Nova Mamoré","RO",2,1,1,,,,,
2334473,"Porto Velho","RO",2,1,1,410,431.8,442.1,535.6,420
2005019,"Ji-Paraná","RO",2,1,1,391,452.5,448.8,451.1,780
1608034,"Guajará-Mirim","RO",2,1,1,588.1,531.8,561.1,454.7,560
1126162,"Cacoal","RO",2,1,1,574.6,405.2,416.1,374.1,480
941537,"Porto Velho","RO",2,1,1,473.1,562.7,548.4,423.6,840
4094041,"Vale do Paraíso","RO",2,1,1,376.7,356.6,408,477.5,0
2910057,"Cacoal","RO",1,1,1,593.5,543.6,600.1,688.1,940
3151440,"Candeias do Jamari","RO",2,1,1,482.4,395.2,441.6,430.8,0
867765,"Porto Velho","RO",2,1,1,406.3,542.6,494.2,382.2,600
1361679,"Guajará-Mirim","RO",2,1,1,,,,,
114173,"Rolim de Moura","RO",2,1,1,521.9,541.1,534.1,494.8,800
1534255,"Porto Velho","RO",2,1,1,527.5,484.5,465.4,440.9,680
2084263,"Ministro Andreazza","RO",2,1,1,,,,,
3950053,"Jaru","RO",2,1,1,,,,,
2597026,"Buritis","RO",2,1,1,505.1,575.2,370.1,563,580
96539,"Buritis","RO",2,1,1,432.3,501,532.4,451.2,580
3318734,"Alta Floresta D'Oeste","RO",2,1,1,,,,,
98595,"Porto Velho","RO",2,1,1,434.9,437.3,410,408.2,440
3754303,"São Francisco do Guaporé","RO",2,1,1,,,,,
2729766,"Porto Velho","RO",2,1,1,420.2,484.5,483.1,390.2,620
2703039,"São Francisco do Guaporé","RO",2,1,1,468.6,420.9,468.4,432.2,600
966696,"Alta Floresta D'Oeste","RO",2,1,1,523.2,544.1,525,589.2,700
500843,"Ariquemes","RO",2,1,1,517.8,573.5,533.2,536.5,860
511616,"São Francisco do Guaporé","RO",2,1,1,417.5,539.6,462.6,446.5,880
2071789,"Ariquemes","RO",2,1,1,452.5,520.7,531.5,527.3,660
1571483,"Cerejeiras","RO",2,1,1,,,,,
1271977,"São Francisco do Guaporé","RO",2,1,1,,,,,
3262662,"Ariquemes","RO",2,1,1,505.6,422.1,341.8,423.7,540
3247612,"Alvorada D'Oeste","RO",2,1,1,403.6,515.8,525.5,440.4,480
3882128,"Ji-Paraná","RO",2,1,1,490.4,485.7,435.6,455.3,520
2180396,"Rolim de Moura","RO",2,1,1,398.2,630.9,565.5,653.2,940
240309,"Espigão D'Oeste","RO",2,1,1,,,,,
4042328,"São Felipe D'Oeste","RO",2,1,1,578.5,516.2,532.1,556.8,740
4088700,"Porto Velho","RO",2,1,1,489.8,439.9,499.6,517.5,640
132435,"Buritis","RO",2,1,1,476,382.9,503.3,426.2,580
1619111,"Jaru","RO",2,1,1,,,,,
1752088,"Cujubim","RO",2,1,1,,,,,
1024692,"Rolim de Moura","RO",2,1,1,447.6,531.3,527.3,499.6,700
33101,"Porto Velho","RO",2,1,1,422.7,565.9,536.3,521.8,740
3261782,"Guajará-Mirim","RO",2,1,1,,,,,
1139461,"Presidente Médici","RO",2,1,1,498.3,537.2,558,465.9,780
3087935,"Ariquemes","RO",2,1,1,491.8,432.7,517.7,520.4,540
977019,"Porto Velho","RO",2,1,1,,,,,
957551,"Buritis","RO",2,1,1,,,,,
1388591,"Guajará-Mirim","RO",2,1,1,500.2,366.1,347.9,452.4,0
2104903,"Jaru","RO",2,1,1,384.6,434.3,522.2,454.1,480
1971926,"Ji-Paraná","RO",4,1,1,547.9,674.9,585.3,667.8,680
449490,"Jaru","RO",1,1,1,391,382,476.9,468.8,700
1426039,"Porto Velho","RO",4,1,1,628.2,631.7,598.9,704.3,900
3320390,"Vilhena","RO",1,1,1,473.4,428.3,489.1,454.5,560
3131168,"Ariquemes","RO",2,1,1,477,519.3,506.5,422.1,680
2464076,"São Francisco do Guaporé","RO",2,1,1,585.2,355.2,433.9,490.8,420
3032923,"Ji-Paraná","RO",2,1,1,496.8,382.1,466.3,394.5,520
153899,"Nova Mamoré","RO",2,1,1,469.3,492.6,518.5,377.6,680
3726220,"Ji-Paraná","RO",2,1,1,388.7,510.6,553.2,484,440
3867918,"Ariquemes","RO",4,1,1,567.9,599.5,603.3,682.1,680
1267060,"Cacoal","RO",2,1,1,582.5,,,517.8,
2907621,"Costa Marques","RO",2,1,1,364.8,429.4,418.3,381.7,640
981848,"Teixeirópolis","RO",2,1,1,507.8,499.4,546.6,525.9,560
1597487,"Nova Mamoré","RO",2,1,1,439.6,421.3,464.5,451.5,740
2415307,"Cacoal","RO",2,1,1,,,,,
3877739,"Porto Velho","RO",2,1,1,,428,410.7,,480
3370334,"Porto Velho","RO",2,1,1,,,,,
1570248,"Cerejeiras","RO",2,1,1,,,,,
2612734,"Cacoal","RO",2,1,1,385,414.7,463.2,411,300
2256159,"Ariquemes","RO",2,1,1,512.3,536.8,551.5,649.1,680
3197695,"Costa Marques","RO",2,1,1,486.3,379,450.4,448.8,400
179463,"Ariquemes","RO",2,1,1,,505.8,592.4,,0
186307,"Porto Velho","RO",2,1,1,441.9,314.2,512.5,383.2,700
4151448,"Guajará-Mirim","RO",2,1,1,383.5,474.3,433.7,405.6,740
1337026,"Cacoal","RO",2,1,1,443,488.1,473.6,395.5,440
3338990,"Primavera de Rondônia","RO",2,2,1,,,,,
171240,"Colorado do Oeste","RO",2,1,1,,,,,
2535933,"Rolim de Moura","RO",2,1,1,606.5,646.4,618.4,650.7,960
915546,"Porto Velho","RO",2,1,1,396.7,383.9,433.1,451.3,600
529311,"Porto Velho","RO",4,1,1,568.8,635.2,589.3,598.9,760
572407,"Ji-Paraná","RO",2,1,1,469.3,366.7,474.7,477,500
466578,"Ji-Paraná","RO",2,1,1,,334.8,446.5,,500
2144515,"Porto Velho","RO",1,1,1,551.5,600.2,590.1,626,880
531664,"Presidente Médici","RO",2,1,1,389.8,352.5,444.4,398.1,680
100250,"Porto Velho","RO",2,1,1,427,389.4,512.2,393,860
589291,"Ji-Paraná","RO",1,1,1,582.4,620.4,588.9,451.2,660
172602,"Ji-Paraná","RO",1,1,1,416,458.1,498.2,469.7,660
2624800,"Alto Alegre dos Parecis","RO",2,1,1,,,,,
2286119,"Porto Velho","RO",2,1,1,456.4,503.7,509.8,399.2,580
3725148,"Governador Jorge Teixeira","RO",2,1,1,434.9,404.3,378.2,391.8,440
3056793,"Ariquemes","RO",2,1,1,,,,,
3317647,"Cacoal","RO",4,1,1,482.9,513.5,487.1,384.9,440
1301540,"Ariquemes","RO",2,2,1,403.2,490.9,499.3,403.9,560
2534244,"Porto Velho","RO",1,1,1,500.5,382.2,534,596.3,860
4085284,"Vilhena","RO",2,1,1,,,,,
3373343,"Porto Velho","RO",2,1,1,,,,,
341778,"Porto Velho","RO",2,1,1,368.5,393.8,377.3,386.8,540
3146079,"Porto Velho","RO",2,1,1,378.6,419.4,439.3,442.3,600
1465510,"Ji-Paraná","RO",2,1,1,440.5,460.9,481.2,382.3,600
1358740,"Ji-Paraná","RO",2,1,1,384.2,531.1,488.7,438,780
541300,"Santa Luzia D'Oeste","RO",2,1,1,,,,,
2756056,"Porto Velho","RO",2,1,1,414.6,473,450.1,429.9,500
1532216,"Porto Velho","RO",2,1,1,467.6,533.8,526.6,419.6,700
851225,"Porto Velho","RO",2,1,1,461.2,372.5,405.6,532,720
1592804,"Vilhena","RO",1,1,1,525.2,501.3,554.6,616.9,720
3845788,"Ouro Preto do Oeste","RO",2,1,1,,,,,
1742569,"Vilhena","RO",4,1,1,583.2,536.5,508.6,572.7,620
2566128,"Ji-Paraná","RO",4,2,1,472.4,505,452.3,403,560
156570,"Pimenta Bueno","RO",2,2,1,515.7,534.7,546.8,435.9,600
3886055,"Seringueiras","RO",2,1,1,,,,,
3836512,"Ariquemes","RO",4,1,1,511.6,636.2,600.5,541.2,820
3765523,"Porto Velho","RO",2,1,1,538.9,499.9,551.1,532.7,720
503916,"Porto Velho","RO",2,1,1,414.3,435.2,481.9,442.6,220
